0.0,6100.0,
130.0,6230.0,
-19.5395200999,6210.4604799,
278.799821744,6489.26030164,
-32.016209471,6457.24409217,
206.424656471,6663.66874864,
-90.9292252494,6572.73952339,
-538.932268773,6033.80725462,
-17.5802611806,6016.22699344,
-393.039860012,5623.18713343,
-158.05824688,5465.12888655,
-95.9428800554,5369.18600649,
-101.232829095,5267.9531774,
-52.4648789285,5215.48829847,
-241.584355202,4973.90394327,5912.5503226286446
-412.244387686,4561.65955558,5809.9942930008383
-126.400076021,4435.25947956,5690.3449249716277
57.1218915237,4492.38137109,5575.8063177173253
149.731891731,4642.11326282,5452.663181795544
516.535642675,5158.64890549,5366.0901693501919
77.5683138957,5236.21721939,5270.9267340664774
-62.4699052733,5173.74731411,5177.660586781165
21.5812609753,5195.32857509,5121.7620081457135
105.521966105,5300.8505412,5074.0702446626501
27.616417399,5328.46695859,5054.4222330069788
-114.812404565,5213.65455403,5037.6572775056466
-28.5397675213,5185.11478651,5025.3858628399212
-11.5466876872,5173.56809882,5019.0935242680171
109.564527512,5283.13262633,5023.6031461255125
-280.284166359,5002.84845997,5025.5327805725392
-73.5536138815,4929.29484609,5050.0417999398742
51.614823564,4980.90966966,5086.418479279544
42.3406990133,5023.25036867,5121.8097457851854
-243.535557131,4779.71481154,5130.9831823666873
175.811456807,4955.52626835,5117.4416732236341
-48.7568687835,4906.76939956,5095.4784852353059
159.529950613,5066.29935018,5088.3152876393806
249.235800898,5315.53515107,5096.3290593716329
39.3911797449,5354.92633082,5099.9341120132021
94.5972986697,5449.52362949,5108.0045567394891
-273.951985025,5175.57164446,5105.4656961017845
-163.621369988,5011.95027448,5093.9213952996452
2.8611759779,5014.81145045,5083.3376187418435
49.8833489325,5064.69479939,5068.7750969453782
59.5872908439,5124.28209023,5076.8706722957695
-162.832151246,4961.44993898,5079.0143451552103
215.167292354,5176.61723134,5092.0615159339968
-214.742556142,4961.8746752,5087.9698030357449
-164.308193647,4797.56648155,5089.1599143697231
-145.305948383,4652.26053317,5068.9421986909965
-13.023333787,4639.23719938,5051.1067186787059
176.887476995,4816.12467637,5034.4284070918811
-4.10620235912,4812.01847401,5000.8606286212507
-24.550488201,4787.46798581,4963.0300722875563
138.401674107,4925.86965992,4928.1198076497112
-126.145982347,4799.72367757,4903.0632765236978
198.64321421,4998.36689178,4902.1577176775208
166.561359163,5164.92825095,4912.1655043770506
-380.094286902,4784.83396405,4893.5081153543124
314.509189681,5099.34315373,4891.845519587403
-74.783675536,5024.55947819,4896.0528222011399
-134.921723444,4889.63775475,4876.9208570949741
192.15656179,5081.79431654,4884.9154998509885
256.625725494,5338.42004203,4920.9724038830873
-300.383959899,5038.03608213,4946.6907738141754
-51.6037090474,4986.43237308,4969.8371187279026
136.155590623,5122.58796371,4990.268004550172
194.229966587,5316.81793029,5023.9213016355152
147.700625635,5464.51855593,5069.0580063098914
-78.3449975544,5386.17355837,5099.744932873481
-90.5504400231,5295.62311835,5132.8048955920049
32.2374233526,5327.8605417,5154.7711389200595
355.266584222,5683.12712593,5189.3177305853205
44.0037686217,5727.13089455,5252.137525952131
-24.9123063545,5702.21858819,5292.329221583218
122.658402011,5824.8769902,5345.6837223840848
133.364822137,5958.24181234,5416.9239928903717
122.18641375,6080.42822609,5483.4995868606338
261.458571808,6341.8867979,5550.3973705851795
220.497187437,6562.38398534,5652.0205641320672
-194.127526208,6368.25645913,5744.1421698682479
92.4596506391,6460.71610977,5833.3507129388436
-49.7070865811,6411.00902319,5906.2967857982321
184.56238034,6595.57140352,5981.7003089712953
59.6141737179,6655.18557724,6066.3011102291766
-225.742442921,6429.44313432,6141.8891112938763
171.613570811,6601.05670513,6226.7688555224395
