0.0,6100.0,
130.0,6230.0,
21.1622859362,6251.16228594,
6.75391523019,6257.91620117,
-28.1650198394,6229.75118133,
39.1238926765,6268.875074,
13.5510132919,6282.4260873,
12.6263416433,6295.05242894,
16.2868319867,6311.33926093,
18.0963158548,6329.43557678,
12.514913287,6341.95049007,
25.6802455123,6367.63073558,
14.290106002,6381.92084158,
26.3703464688,6408.29118805,
8.70625509153,6416.99744314,6298.1832529861304
-0.251060831062,6416.74638231,6319.2996784735105
14.0603011518,6430.80668346,6332.6867907043434
-22.8861935002,6407.92048996,6343.1373376394167
32.5385558316,6440.45904579,6355.3068606145844
-0.249364649652,6440.20968114,6369.3374272690689
33.7136074805,6473.92328862,6383.0073082438203
-12.2613355912,6461.66195303,6394.9563659597061
31.5221618476,6493.18411488,6408.1651450225427
14.5582041402,6507.74231902,6421.2586822289431
-31.5401088367,6476.20221018,6431.0431244559095
16.2304141058,6492.43262429,6441.0752667374609
-12.8005725293,6479.63205176,6448.5420211495748
-17.2059496482,6462.42610211,6453.9090385183408
-2.91631943511,6459.50978268,6457.3236114935144
29.3966394186,6488.9064221,6462.1175434238239
-5.57612792369,6483.33029417,6466.5564708812917
8.14276267427,6491.47305685,6470.6008957735921
-10.1710926993,6481.30196415,6475.4929940526199
38.4096887372,6519.71165288,6480.7765011920146
-15.5437630469,6504.16788984,6485.0403817715942
-3.87457347975,6500.29331636,6486.7983836204894
-3.00547610044,6497.28784026,6489.1734427687643
33.7530919101,6531.04093217,6491.6972305878799
0.311953413174,6531.35288558,6493.2712683585278
-8.94419835671,6522.40868722,6496.3517001611763
19.3040923596,6541.71277958,6499.6370438474087
25.774484854,6567.48726444,6505.4940580258608
32.6211709897,6600.10843543,6514.6728802468424
-2.65657055185,6597.45186488,6523.8690190600419
49.3769702849,6646.82883516,6534.3971799309902
34.8534366758,6681.68227184,6547.6206451085745
-9.82118593608,6671.8610859,6559.6465137121349
-7.68681222241,6664.17427368,6571.8380010141573
-19.8115674817,6644.3627062,6580.1480712349239
31.8977880878,6676.26049428,6591.6209115313404
21.3653969067,6697.62589119,6604.7764165201888
-20.3885820975,6677.23730909,6616.7730477758987
27.4619133452,6704.69922244,6628.3502671272736
18.9499795288,6723.64920197,6641.1700215530236
26.9300095027,6750.57921147,6656.3813898360695
33.6427806957,6784.22199217,6672.5486706748597
12.1498944866,6796.37188665,6687.8076454891561
30.0266826106,6826.39856926,6702.8936544115113
2.12490130644,6828.52347057,6718.2984281244198
14.0847092346,6842.6081798,6731.3503844339784
19.0294104491,6861.63759025,6743.347405661757
-10.9405543952,6850.69703586,6755.2698023255953
11.2784364087,6861.97547227,6768.4565488981698
-13.9367279686,6848.0387443,6782.0349514382879
17.6643444385,6865.70308874,6794.6644577351162
3.5017260666,6869.2048148,6806.1030526426021
36.9356735133,6906.14048832,6821.363264590811
31.9561524132,6938.09664073,6836.923092476889
6.96095580282,6945.05759653,6851.6836521145706
-27.6347417267,6917.42285481,6862.806561670287
26.4680814216,6943.89093623,6873.45115794106
29.2607272737,6973.1516635,6885.2364763976393
9.39970405086,6982.55136755,6895.6466629502347
-9.58468089327,6972.96668666,6905.2762106895152
13.3735829212,6986.34026958,6914.8583500078967
21.6453809843,7007.98565056,6924.6148873619586
22.4014028488,7030.38705341,6936.594221865621
9.44698208474,7039.8340355,6948.4514594143548
12.6069780984,7052.4410136,6962.0782773675501
11.7295341742,7064.17054777,6975.3094413031267
-23.7804472475,7040.39010052,6986.7217936844327
30.7800982065,7071.17019873,6997.7237743786145
15.8581389252,7087.02833765,7007.6525541735982
16.2755825664,7103.30392022,7018.2023090861503
7.88872838706,7111.19264861,7031.1202953396232
28.585529969,7139.77817858,7044.1794448295905
